;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 15/05/2017 09:18:11
;----------------------------------------------

;Address Opcode 	ASM
0x0948	0xF001C06D  	MOVFF       FloatToStr_un_L0+1, R1
0x094C	0xF002C06E  	MOVFF       FloatToStr_un_L0+2, R2
0x0950	0xF003C06F  	MOVFF       FloatToStr_un_L0+3, R3
0x0954	0x0E00      	MOVLW       0
0x0956	0x6E04      	MOVWF       R4 
0x0958	0x0E00      	MOVLW       0
0x095A	0x6E05      	MOVWF       R5 
0x095C	0x0E20      	MOVLW       32
0x095E	0x6E06      	MOVWF       R6 
0x0960	0x0E82      	MOVLW       130
0x0962	0x6E07      	MOVWF       R7 
0x0964	0xDE4B      	RCALL       _Mul_32x32_FP
0x0966	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x096A	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x096E	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x0972	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,507 :: 		
0x0976	0x0671      	DECF        FloatToStr_dexpon_L0, 1 
;__Lib_Conversions.c,508 :: 		
0x0978	0xD7CE      	BRA         L_FloatToStr80
L_FloatToStr81:
;__Lib_Conversions.c,513 :: 		
L_FloatToStr82:
0x097A	0x0E00      	MOVLW       0
0x097C	0x6E04      	MOVWF       R4 
0x097E	0x0E00      	MOVLW       0
0x0980	0x6E05      	MOVWF       R5 
0x0982	0x0E20      	MOVLW       32
0x0984	0x6E06      	MOVWF       R6 
0x0986	0x0E82      	MOVLW       130
0x0988	0x6E07      	MOVWF       R7 
0x098A	0xF000C06C  	MOVFF       FloatToStr_un_L0, R0
0x098E	0xF001C06D  	MOVFF       FloatToStr_un_L0+1, R1
0x0992	0xF002C06E  	MOVFF       FloatToStr_un_L0+2, R2
0x0996	0xF003C06F  	MOVFF       FloatToStr_un_L0+3, R3
0x099A	0xDEC0      	RCALL       _Compare_Double
0x099C	0x0E00      	MOVLW       0
0x099E	0xB0D8      	BTFSC       STATUS, 0 
0x09A0	0x0E01      	MOVLW       1
0x09A2	0x6E00      	MOVWF       R0 
0x09A4	0x5200      	MOVF        R0, 1 
0x09A6	0xE01B      	BZ          L_FloatToStr83
;__Lib_Conversions.c,514 :: 		
0x09A8	0xF000C06C  	MOVFF       FloatToStr_un_L0, R0
0x09AC	0xF001C06D  	MOVFF       FloatToStr_un_L0+1, R1
0x09B0	0xF002C06E  	MOVFF       FloatToStr_un_L0+2, R2
0x09B4	0xF003C06F  	MOVFF       FloatToStr_un_L0+3, R3
0x09B8	0x0ECD      	MOVLW       205
0x09BA	0x6E04      	MOVWF       R4 
0x09BC	0x0ECC      	MOVLW       204
0x09BE	0x6E05      	MOVWF       R5 
0x09C0	0x0E4C      	MOVLW       76
0x09C2	0x6E06      	MOVWF       R6 
0x09C4	0x0E7B      	MOVLW       123
0x09C6	0x6E07      	MOVWF       R7 
0x09C8	0xDE19      	RCALL       _Mul_32x32_FP
0x09CA	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x09CE	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x09D2	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x09D6	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,515 :: 		
0x09DA	0x2A71      	INCF        FloatToStr_dexpon_L0, 1 
;__Lib_Conversions.c,516 :: 		
0x09DC	0xD7CE      	BRA         L_FloatToStr82
L_FloatToStr83:
;__Lib_Conversions.c,525 :: 		
0x09DE	0x0EFF      	MOVLW       255
0x09E0	0x146C      	ANDWF       FloatToStr_un_L0, 0 
0x09E2	0x6E08      	MOVWF       R8 
0x09E4	0x0EFF      	MOVLW       255
0x09E6	0x146D      	ANDWF       FloatToStr_un_L0+1, 0 
0x09E8	0x6E09      	MOVWF       R9 
0x09EA	0x0E7F      	MOVLW       127
0x09EC	0x146E      	ANDWF       FloatToStr_un_L0+2, 0 
0x09EE	0x6E0A      	MOVWF       R10 
0x09F0	0x0E00      	MOVLW       0
0x09F2	0x146F      	ANDWF       FloatToStr_un_L0+3, 0 
0x09F4	0x6E0B      	MOVWF       R11 
;__Lib_Conversions.c,526 :: 		
0x09F6	0xF004C008  	MOVFF       R8, R4
0x09FA	0xF005C009  	MOVFF       R9, R5
0x09FE	0xF006C00A  	MOVFF       R10, R6
0x0A02	0xF007C00B  	MOVFF       R11, R7
0x0A06	0x3604      	RLCF        R4, 1 
0x0A08	0x9004      	BCF         R4, 0 
0x0A0A	0x3605      	RLCF        R5, 1 
0x0A0C	0x3606      	RLCF        R6, 1 
0x0A0E	0x3607      	RLCF        R7, 1 
;__Lib_Conversions.c,527 :: 		
0x0A10	0x0E00      	MOVLW       0
0x0A12	0x146C      	ANDWF       FloatToStr_un_L0, 0 
0x0A14	0x6E00      	MOVWF       R0 
0x0A16	0x0E00      	MOVLW       0
0x0A18	0x146D      	ANDWF       FloatToStr_un_L0+1, 0 
0x0A1A	0x6E01      	MOVWF       R1 
0x0A1C	0x0E00      	MOVLW       0
0x0A1E	0x146E      	ANDWF       FloatToStr_un_L0+2, 0 
0x0A20	0x6E02      	MOVWF       R2 
0x0A22	0x0EFF      	MOVLW       255
0x0A24	0x146F      	ANDWF       FloatToStr_un_L0+3, 0 
0x0A26	0x6E03      	MOVWF       R3 
0x0A28	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x0A2C	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x0A30	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x0A34	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,528 :: 		
0x0A38	0x5004      	MOVF        R4, 0 
0x0A3A	0x106C      	IORWF       FloatToStr_un_L0, 0 
0x0A3C	0x6E00      	MOVWF       R0 
0x0A3E	0x5005      	MOVF        R5, 0 
0x0A40	0x106D      	IORWF       FloatToStr_un_L0+1, 0 
0x0A42	0x6E01      	MOVWF       R1 
0x0A44	0x5006      	MOVF        R6, 0 
0x0A46	0x106E      	IORWF       FloatToStr_un_L0+2, 0 
0x0A48	0x6E02      	MOVWF       R2 
0x0A4A	0x5007      	MOVF        R7, 0 
0x0A4C	0x106F      	IORWF       FloatToStr_un_L0+3, 0 
0x0A4E	0x6E03      	MOVWF       R3 
0x0A50	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x0A54	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x0A58	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x0A5C	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,530 :: 		
0x0A60	0x0E7F      	MOVLW       127
0x0A62	0x5C6F      	SUBWF       FloatToStr_un_L0+3, 0 
0x0A64	0x6E00      	MOVWF       R0 
0x0A66	0xF06BC000  	MOVFF       R0, FloatToStr_d_L0
;__Lib_Conversions.c,533 :: 		
0x0A6A	0x0E01      	MOVLW       1
0x0A6C	0x6E6F      	MOVWF       FloatToStr_un_L0+3 
;__Lib_Conversions.c,534 :: 		
0x0A6E	0xF004C000  	MOVFF       R0, R4
0x0A72	0xF000C06C  	MOVFF       FloatToStr_un_L0, R0
0x0A76	0xF001C06D  	MOVFF       FloatToStr_un_L0+1, R1
0x0A7A	0xF002C06E  	MOVFF       FloatToStr_un_L0+2, R2
0x0A7E	0xF003C06F  	MOVFF       FloatToStr_un_L0+3, R3
0x0A82	0x5004      	MOVF        R4, 0 
L__FloatToStr148:
0x0A84	0xE007      	BZ          L__FloatToStr149
0x0A86	0x3600      	RLCF        R0, 1 
0x0A88	0x9000      	BCF         R0, 0 
0x0A8A	0x3601      	RLCF        R1, 1 
0x0A8C	0x3602      	RLCF        R2, 1 
0x0A8E	0x3603      	RLCF        R3, 1 
0x0A90	0x0FFF      	ADDLW       255
0x0A92	0xD7F8      	BRA         L__FloatToStr148
L__FloatToStr149:
0x0A94	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x0A98	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x0A9C	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x0AA0	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,535 :: 		
0x0AA4	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0AA8	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0AAC	0x506F      	MOVF        FloatToStr_un_L0+3, 0 
0x0AAE	0x0F30      	ADDLW       48
0x0AB0	0x6EE6      	MOVWF       POSTINC1 
0x0AB2	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0AB4	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,536 :: 		
0x0AB6	0x0E80      	MOVLW       128
0x0AB8	0x1871      	XORWF       FloatToStr_dexpon_L0, 0 
0x0ABA	0x6E00      	MOVWF       R0 
0x0ABC	0x0E80      	MOVLW       128
0x0ABE	0x0A01      	XORLW       1
0x0AC0	0x5C00      	SUBWF       R0, 0 
0x0AC2	0xE308      	BNC         L__FloatToStr100
0x0AC4	0x0E80      	MOVLW       128
0x0AC6	0x0A06      	XORLW       6
0x0AC8	0x6E00      	MOVWF       R0 
0x0ACA	0x0E80      	MOVLW       128
0x0ACC	0x1871      	XORWF       FloatToStr_dexpon_L0, 0 
0x0ACE	0x5C00      	SUBWF       R0, 0 
0x0AD0	0xE301      	BNC         L__FloatToStr100
0x0AD2	0xD00A      	BRA         L_FloatToStr86
L__FloatToStr100:
;__Lib_Conversions.c,537 :: 		
0x0AD4	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0AD8	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0ADC	0x0E2E      	MOVLW       46
0x0ADE	0x6EE6      	MOVWF       POSTINC1 
0x0AE0	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0AE2	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,538 :: 		
0x0AE4	0x0E01      	MOVLW       1
0x0AE6	0x6E70      	MOVWF       FloatToStr_bpoint_L0 
;__Lib_Conversions.c,539 :: 		
L_FloatToStr86:
;__Lib_Conversions.c,540 :: 		
0x0AE8	0x0E06      	MOVLW       6
0x0AEA	0x6E6B      	MOVWF       FloatToStr_d_L0 
L_FloatToStr87:
0x0AEC	0x506B      	MOVF        FloatToStr_d_L0, 0 
0x0AEE	0x0A00      	XORLW       0
0x0AF0	0xE054      	BZ          L_FloatToStr88
;__Lib_Conversions.c,541 :: 		
0x0AF2	0x6A6F      	CLRF        FloatToStr_un_L0+3 
;__Lib_Conversions.c,542 :: 		
0x0AF4	0xF000C06C  	MOVFF       FloatToStr_un_L0, R0
0x0AF8	0xF001C06D  	MOVFF       FloatToStr_un_L0+1, R1
0x0AFC	0xF002C06E  	MOVFF       FloatToStr_un_L0+2, R2
0x0B00	0xF003C06F  	MOVFF       FloatToStr_un_L0+3, R3
0x0B04	0x3600      	RLCF        R0, 1 
0x0B06	0x9000      	BCF         R0, 0 
0x0B08	0x3601      	RLCF        R1, 1 
0x0B0A	0x3602      	RLCF        R2, 1 
0x0B0C	0x3603      	RLCF        R3, 1 
0x0B0E	0x3600      	RLCF        R0, 1 
0x0B10	0x9000      	BCF         R0, 0 
0x0B12	0x3601      	RLCF        R1, 1 
0x0B14	0x3602      	RLCF        R2, 1 
0x0B16	0x3603      	RLCF        R3, 1 
0x0B18	0x506C      	MOVF        FloatToStr_un_L0, 0 
0x0B1A	0x2600      	ADDWF       R0, 1 
0x0B1C	0x506D      	MOVF        FloatToStr_un_L0+1, 0 
0x0B1E	0x2201      	ADDWFC      R1, 1 
0x0B20	0x506E      	MOVF        FloatToStr_un_L0+2, 0 
0x0B22	0x2202      	ADDWFC      R2, 1 
0x0B24	0x506F      	MOVF        FloatToStr_un_L0+3, 0 
0x0B26	0x2203      	ADDWFC      R3, 1 
0x0B28	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x0B2C	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x0B30	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x0B34	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,543 :: 		
0x0B38	0xF000C06C  	MOVFF       FloatToStr_un_L0, R0
0x0B3C	0xF001C06D  	MOVFF       FloatToStr_un_L0+1, R1
0x0B40	0xF002C06E  	MOVFF       FloatToStr_un_L0+2, R2
0x0B44	0xF003C06F  	MOVFF       FloatToStr_un_L0+3, R3
0x0B48	0x3600      	RLCF        R0, 1 
0x0B4A	0x9000      	BCF         R0, 0 
0x0B4C	0x3601      	RLCF        R1, 1 
0x0B4E	0x3602      	RLCF        R2, 1 
0x0B50	0x3603      	RLCF        R3, 1 
0x0B52	0xF06CC000  	MOVFF       R0, FloatToStr_un_L0
0x0B56	0xF06DC001  	MOVFF       R1, FloatToStr_un_L0+1
0x0B5A	0xF06EC002  	MOVFF       R2, FloatToStr_un_L0+2
0x0B5E	0xF06FC003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,544 :: 		
0x0B62	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0B66	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0B6A	0x506F      	MOVF        FloatToStr_un_L0+3, 0 
0x0B6C	0x0F30      	ADDLW       48
0x0B6E	0x6EE6      	MOVWF       POSTINC1 
0x0B70	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0B72	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,545 :: 		
0x0B74	0x5070      	MOVF        FloatToStr_bpoint_L0, 0 
0x0B76	0x0A00      	XORLW       0
0x0B78	0xE10E      	BNZ         L_FloatToStr90
;__Lib_Conversions.c,546 :: 		
0x0B7A	0x0671      	DECF        FloatToStr_dexpon_L0, 1 
0x0B7C	0x5071      	MOVF        FloatToStr_dexpon_L0, 0 
0x0B7E	0x0A00      	XORLW       0
0x0B80	0xE10A      	BNZ         L_FloatToStr91
;__Lib_Conversions.c,547 :: 		
0x0B82	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0B86	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0B8A	0x0E2E      	MOVLW       46
0x0B8C	0x6EE6      	MOVWF       POSTINC1 
0x0B8E	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0B90	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,548 :: 		
0x0B92	0x0E01      	MOVLW       1
0x0B94	0x6E70      	MOVWF       FloatToStr_bpoint_L0 
;__Lib_Conversions.c,549 :: 		
L_FloatToStr91:
L_FloatToStr90:
;__Lib_Conversions.c,540 :: 		
0x0B96	0x066B      	DECF        FloatToStr_d_L0, 1 
;__Lib_Conversions.c,550 :: 		
0x0B98	0xD7A9      	BRA         L_FloatToStr87
L_FloatToStr88:
;__Lib_Conversions.c,551 :: 		
L_FloatToStr92:
0x0B9A	0x0EFF      	MOVLW       255
0x0B9C	0x2468      	ADDWF       FARG_FloatToStr_str, 0 
0x0B9E	0x6EE9      	MOVWF       FSR0L 
0x0BA0	0x0EFF      	MOVLW       255
0x0BA2	0x2069      	ADDWFC      FARG_FloatToStr_str+1, 0 
0x0BA4	0x6EEA      	MOVWF       FSR0H 
0x0BA6	0x50EE      	MOVF        POSTINC0, 0 
0x0BA8	0x0A30      	XORLW       48
0x0BAA	0xE105      	BNZ         L_FloatToStr93
;__Lib_Conversions.c,552 :: 		
0x0BAC	0x0E01      	MOVLW       1
0x0BAE	0x5E68      	SUBWF       FARG_FloatToStr_str, 1 
0x0BB0	0x0E00      	MOVLW       0
0x0BB2	0x5A69      	SUBWFB      FARG_FloatToStr_str+1, 1 
0x0BB4	0xD7F2      	BRA         L_FloatToStr92
L_FloatToStr93:
;__Lib_Conversions.c,553 :: 		
0x0BB6	0x0EFF      	MOVLW       255
0x0BB8	0x2468      	ADDWF       FARG_FloatToStr_str, 0 
0x0BBA	0x6EE9      	MOVWF       FSR0L 
0x0BBC	0x0EFF      	MOVLW       255
0x0BBE	0x2069      	ADDWFC      FARG_FloatToStr_str+1, 0 
0x0BC0	0x6EEA      	MOVWF       FSR0H 
0x0BC2	0x50EE      	MOVF        POSTINC0, 0 
0x0BC4	0x0A2E      	XORLW       46
0x0BC6	0xE104      	BNZ         L_FloatToStr94
;__Lib_Conversions.c,554 :: 		
0x0BC8	0x0E01      	MOVLW       1
0x0BCA	0x5E68      	SUBWF       FARG_FloatToStr_str, 1 
0x0BCC	0x0E00      	MOVLW       0
0x0BCE	0x5A69      	SUBWFB      FARG_FloatToStr_str+1, 1 
L_FloatToStr94:
;__Lib_Conversions.c,555 :: 		
0x0BD0	0x5071      	MOVF        FloatToStr_dexpon_L0, 0 
0x0BD2	0x0A00      	XORLW       0
0x0BD4	0xE03F      	BZ          L_FloatToStr95
;__Lib_Conversions.c,556 :: 		
0x0BD6	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0BDA	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0BDE	0x0E65      	MOVLW       101
0x0BE0	0x6EE6      	MOVWF       POSTINC1 
0x0BE2	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0BE4	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,557 :: 		
0x0BE6	0x0E80      	MOVLW       128
0x0BE8	0x1871      	XORWF       FloatToStr_dexpon_L0, 0 
0x0BEA	0x6E00      	MOVWF       R0 
0x0BEC	0x0E80      	MOVLW       128
0x0BEE	0x0A00      	XORLW       0
0x0BF0	0x5C00      	SUBWF       R0, 0 
0x0BF2	0xE20B      	BC          L_FloatToStr96
;__Lib_Conversions.c,558 :: 		
0x0BF4	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0BF8	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0BFC	0x0E2D      	MOVLW       45
0x0BFE	0x6EE6      	MOVWF       POSTINC1 
0x0C00	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C02	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,559 :: 		
0x0C04	0x5071      	MOVF        FloatToStr_dexpon_L0, 0 
0x0C06	0x0800      	SUBLW       0
0x0C08	0x6E71      	MOVWF       FloatToStr_dexpon_L0 
;__Lib_Conversions.c,560 :: 		
L_FloatToStr96:
;__Lib_Conversions.c,561 :: 		
0x0C0A	0xF06BC071  	MOVFF       FloatToStr_dexpon_L0, FloatToStr_d_L0
;__Lib_Conversions.c,562 :: 		
0x0C0E	0x5071      	MOVF        FloatToStr_dexpon_L0, 0 
0x0C10	0x0809      	SUBLW       9
0x0C12	0xE20F      	BC          L_FloatToStr97
;__Lib_Conversions.c,563 :: 		
0x0C14	0x0E0A      	MOVLW       10
0x0C16	0x6E04      	MOVWF       R4 
0x0C18	0xF000C06B  	MOVFF       FloatToStr_d_L0, R0
0x0C1C	0xF001EC5D  	CALL        _Div_8x8_U, 0
0x0C20	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C24	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C28	0x5000      	MOVF        R0, 0 
0x0C2A	0x0F30      	ADDLW       48
0x0C2C	0x6EE6      	MOVWF       POSTINC1 
0x0C2E	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C30	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
L_FloatToStr97:
;__Lib_Conversions.c,564 :: 		
0x0C32	0x0E0A      	MOVLW       10
0x0C34	0x6E04      	MOVWF       R4 
0x0C36	0xF000C06B  	MOVFF       FloatToStr_d_L0, R0
0x0C3A	0xF001EC5D  	CALL        _Div_8x8_U, 0
0x0C3E	0xF000C008  	MOVFF       R8, R0
0x0C42	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C46	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C4A	0x5000      	MOVF        R0, 0 
0x0C4C	0x0F30      	ADDLW       48
0x0C4E	0x6EE6      	MOVWF       POSTINC1 
0x0C50	0x4A68      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C52	0x2A69      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,565 :: 		
L_FloatToStr95:
;__Lib_Conversions.c,566 :: 		
0x0C54	0xFFE1C068  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C58	0xFFE2C069  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C5C	0x6AE6      	CLRF        POSTINC1 
;__Lib_Conversions.c,567 :: 		
0x0C5E	0x6A00      	CLRF        R0 
;__Lib_Conversions.c,568 :: 		
L_end_FloatToStr:
0x0C60	0x0012      	RETURN      0
; end of _FloatToStr
_Double2Byte:
;__Lib_MathDouble.c,2154 :: 		
;__Lib_MathDouble.c,2163 :: 		
0x0C62	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,2164 :: 		
0x0C64	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,2165 :: 		
0x0C66	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2167 :: 		
0x0C68	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2168 :: 		
0x0C6A	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2169 :: 		
0x0C6C	0xF006EF66  	GOTO        IRES008
;__Lib_MathDouble.c,2171 :: 		
0x0C70	0x9E0A      	BCF         R10, 7, 0
;__Lib_MathDouble.c,2172 :: 		
0x0C72	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,2174 :: 		
0x0C74	0x0E86      	MOVLW       134
;__Lib_MathDouble.c,2175 :: 		
0x0C76	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,2176 :: 		
0x0C78	0xBE03      	BTFSC       R3, 7, 0
;__Lib_MathDouble.c,2177 :: 		
0x0C7A	0xF006EF44  	GOTO        SETEXP08
;__Lib_MathDouble.c,2178 :: 		
0x0C7E	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2179 :: 		
0x0C80	0xF006EF44  	GOTO        SETEXP08
;__Lib_MathDouble.c,2180 :: 		
0x0C84	0xF006EF69  	GOTO        SETIOV08
;__Lib_MathDouble.c,2181 :: 		
SETEXP08:
;__Lib_MathDouble.c,2182 :: 		
0x0C88	0x6C03      	NEGF        R3, 0
;__Lib_MathDouble.c,2184 :: 		
0x0C8A	0x0E08      	MOVLW       8
;__Lib_MathDouble.c,2185 :: 		
0x0C8C	0x5C03      	SUBWF       R3, 0, 0
;__Lib_MathDouble.c,2186 :: 		
0x0C8E	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2187 :: 		
0x0C90	0xF006EF52  	GOTO        TSHIFT3208
;__Lib_MathDouble.c,2188 :: 		
0x0C94	0x6E03      	MOVWF       R3, 0
;__Lib_MathDouble.c,2189 :: 		
0x0C96	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,2190 :: 		
0x0C98	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2192 :: 		
0x0C9A	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2193 :: 		
0x0C9C	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2194 :: 		
0x0C9E	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,2195 :: 		
0x0CA0	0xF006EF5B  	GOTO        SHIFT3208OK
;__Lib_MathDouble.c,2196 :: 		
TSHIFT3208:
;__Lib_MathDouble.c,2197 :: 		
0x0CA4	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2198 :: 		
0x0CA6	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2199 :: 		
0x0CA8	0xF006EF5B  	GOTO        SHIFT3208OK
;__Lib_MathDouble.c,2200 :: 		
SHIFT3208:
;__Lib_MathDouble.c,2201 :: 		
0x0CAC	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,2202 :: 		
0x0CAE	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,2203 :: 		
0x0CB0	0x2E03      	DECFSZ      R3, 1, 0
;__Lib_MathDouble.c,2204 :: 		
0x0CB2	0xF006EF56  	GOTO        SHIFT3208
;__Lib_MathDouble.c,2205 :: 		
SHIFT3208OK:
;__Lib_MathDouble.c,2206 :: 		
0x0CB6	0xBC0B      	BTFSC       R11, 6, 0
;__Lib_MathDouble.c,2207 :: 		
0x0CB8	0xA002      	BTFSS       R2, 0, 0
;__Lib_MathDouble.c,2208 :: 		
0x0CBA	0xF006EF66  	GOTO        INT3208OK
;__Lib_MathDouble.c,2209 :: 		
0x0CBE	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2210 :: 		
0x0CC0	0xF006EF66  	GOTO        INT3208OK
;__Lib_MathDouble.c,2211 :: 		
0x0CC4	0x2A02      	INCF        R2, 1, 0
;__Lib_MathDouble.c,2212 :: 		
0x0CC6	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2213 :: 		
0x0CC8	0xF006EF70  	GOTO        D2B_JPKSETIOV3224
;__Lib_MathDouble.c,2214 :: 		
INT3208OK:
;__Lib_MathDouble.c,2215 :: 		
IRES008:
;__Lib_MathDouble.c,2216 :: 		
0x0CCC	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2217 :: 		
0x0CCE	0xF006EF76  	GOTO        INT3208EOK
;__Lib_MathDouble.c,2218 :: 		
SETIOV08:
;__Lib_MathDouble.c,2219 :: 		
0x0CD2	0x800B      	BSF         R11, 0, 0
;__Lib_MathDouble.c,2220 :: 		
0x0CD4	0xAE0B      	BTFSS       R11, 7, 0
;__Lib_MathDouble.c,2221 :: 		
0x0CD6	0xF006EF7A  	GOTO        INT3208EER
;__Lib_MathDouble.c,2223 :: 		
0x0CDA	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2224 :: 		
0x0CDC	0xF006EF7A  	GOTO        INT3208EER
;__Lib_MathDouble.c,2225 :: 		
D2B_JPKSETIOV3224:
;__Lib_MathDouble.c,2226 :: 		
0x0CE0	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,2227 :: 		
0x0CE2	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,2229 :: 		
0x0CE4	0xF001EC29  	CALL        _SETIOV3224, 0
;__Lib_MathDouble.c,2231 :: 		
0x0CE8	0xF006EF7C  	GOTO        INT3208EEE
;__Lib_MathDouble.c,2232 :: 		
INT3208EOK:
;__Lib_MathDouble.c,2233 :: 		
0x0CEC	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,2234 :: 		
0x0CEE	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,2235 :: 		
0x0CF0	0xF006EF7C  	GOTO        INT3208EEE
;__Lib_MathDouble.c,2236 :: 		
INT3208EER:
;__Lib_MathDouble.c,2237 :: 		
0x0CF4	0x0EFF      	MOVLW       255
;__Lib_MathDouble.c,2238 :: 		
0x0CF6	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,2239 :: 		
INT3208EEE:
;__Lib_MathDouble.c,2240 :: 		
